555	1
556	3
557	3
558	3
559	4
560	3
561	3
562	4
563	3
564	13
565	3
566	3
567	0
568	3
569	5
570	3
571	3
572	3
573	3
574	12
575	3
576	4
577	3
578	3
579	0
580	3
581	3
582	3
583	13
584	3
585	3
586	3
587	9
588	3
589	3
590	3
591	3
592	3
593	3
594	0
595	5
596	3
597	1
598	3
599	3
600	3
601	3
602	3
603	3
604	3
605	3
606	1
607	6
608	0
609	13
610	13
611	4
612	5
613	3
614	3
615	8
616	3
617	3
618	1
619	13
620	3
621	4
622	1
623	11
624	3
625	4
626	3
627	3
628	3
629	13
630	3
631	11
632	8
633	4
634	13
635	3
636	11
637	1
638	5
639	3
640	5
641	3
642	11
643	3
644	8
645	1
646	13
647	3
648	13
649	13
650	11
651	9
652	4
653	13
654	3
655	4
656	3
657	10
658	11
659	13
660	3
661	4
662	3
663	3
664	11
665	4
666	11
667	4
668	3
669	3
670	3
671	1
672	13
673	3
674	3
675	9
676	4
677	3
678	3
679	9
680	13
681	3
682	3
683	3
684	3
685	3
686	13
687	3
688	11
689	11
690	3
691	11
692	3
693	13
694	3
695	3
696	3
697	11
698	13
699	11
700	1
701	4
702	3
703	3
704	11
705	5
706	1
707	6
708	9
709	4
710	3
711	3
712	3
713	4
714	3
715	3
716	3
717	11
718	4
719	3
720	4
721	0
722	4
723	3
724	3
725	11
726	13
727	11
728	3
729	4
730	11
731	3
732	11
733	1
734	3
735	3
736	3
737	3
738	1
739	3
740	3
741	11
742	3
743	3
744	3
745	11
746	3
747	4
748	3
749	11
750	3
751	3
752	1
753	3
754	3
755	3
756	3
757	3
758	11
759	4
760	3
761	3
762	4
763	3
764	13
765	3
766	11
767	1
768	3
769	13
770	3
771	3
772	4
773	13
774	3
775	3
776	4
777	13
778	11
779	13
780	3
781	1
782	11
783	3
784	3
785	3
786	3
787	3
788	3
789	13
790	3
791	3
792	3
793	3
794	13
795	11
796	1
797	3
798	3
799	3
800	3
801	3
802	3
803	3
804	13
805	3
806	4
807	1
808	13
809	5
810	3
811	3
812	3
813	3
814	3
815	3
816	5
817	13
818	3
819	3
820	3
821	12
822	13
823	12
824	3
825	3
826	1
827	1
828	3
829	3
830	3
831	3
832	3
833	3
834	3
835	3
836	3
837	3
838	11
839	3
840	3
841	11
842	3
843	3
844	3
845	3
846	3
847	3
848	3
849	13
850	1
851	11
852	13
853	3
854	1
855	3
856	3
857	12
858	3
859	13
860	3
861	13
862	3
863	13
864	11
865	3
866	11
867	13
868	3
869	5
870	5
871	13
872	13
873	3
874	13
875	3
876	13
877	11
878	3
879	11
880	3
881	1
882	3
883	3
884	3
885	11
886	1
887	4
888	3
889	3
890	13
891	11
892	4
893	13
894	3
895	11
896	11
897	11
898	11
899	11
900	3
901	4
902	3
903	11
904	3
905	1
906	11
907	11
908	13
909	5
910	3
911	3
912	4
913	11
914	4
915	3
916	11
917	4
918	3
919	13
920	11
921	3
922	13
923	11
924	3
925	3
926	3
927	4
928	3
929	11
930	1
931	3
932	11
933	4
934	1
935	3
936	3
937	3
938	4
939	1
940	4
941	4
942	3
943	3
944	6
945	4
946	1
947	3
948	3
949	3
950	5
951	1
952	3
953	3
954	11
955	13
956	3
957	11
958	3
959	4
960	3
961	3
962	4
963	4
964	11
965	4
966	3
967	3
968	3
969	11
970	13
971	13
972	13
973	3
974	13
975	5
976	0
977	11
978	8
979	3
980	1
981	13
982	4
983	3
984	4
985	13
986	0
987	3
988	11
989	4
990	3
991	13
992	3
993	11
994	13
995	11
996	13
997	3
998	3
999	3
1000	4
1001	3
1002	13
1003	13
1004	3
1005	3
1006	3
1007	3
1008	3
1009	1
1010	3
1011	4
1012	1
1013	12
1014	13
1015	4
1016	3
1017	6
1018	13
1019	1
1020	3
1021	3
1022	3
1023	13
1024	11
1025	11
1026	3
1027	13
1028	3
1029	1
1030	3
1031	13
1032	1
1033	13
1034	1
1035	3
1036	3
1037	3
1038	3
1039	1
1040	3
1041	3
1042	3
1043	3
1044	3
1045	13
1046	13
1047	11
1048	3
1049	3
1050	3
1051	3
1052	3
1053	3
1054	3
1055	3
1056	3
1057	3
1058	1
1059	3
1060	3
1061	6
1062	13
1063	3
1064	3
1065	3
1066	3
1067	3
1068	1
1069	3
1070	3
1071	3
1072	3
1073	3
1074	3
1075	3
1076	6
1077	13
1078	3
1079	3
1080	11
1081	13
1082	9
1083	13
1084	13
1085	4
1086	1
1087	3
1088	3
1089	3
1090	6
1091	1
1092	4
1093	13
1094	3
1095	3
1096	3
1097	13
1098	3
1099	3
1100	3
1101	3
1102	3
1103	3
1104	6
1105	1
1106	12
1107	3
1108	13
1109	3
1110	13
1111	13
1112	3
1113	3
1114	3
1115	3
1116	3
1117	3
1118	5
1119	3
1120	13
1121	3
1122	13
1123	4
1124	3
1125	3
1126	3
1127	13
1128	3
1129	13
1130	13
1131	3
1132	8
1133	3
1134	3
1135	1
1136	3
1137	3
1138	3
1139	1
1140	3
1141	3
1142	3
1143	3
1144	13
1145	6
1146	3
1147	3
1148	3
1149	11
1150	3
1151	3
1152	1
1153	11
1154	3
1155	13
1156	11
1157	3
1158	3
1159	4
1160	13
1161	11
1162	3
1163	3
1164	13
1165	3
1166	11
1167	11
1168	13
1169	11
1170	11
1171	4
1172	4
1173	3
1174	11
1175	3
1176	3
1177	11
1178	3
1179	11
1180	3
1181	3
1182	3
1183	3
1184	3
1185	4
1186	13
1187	11
1188	11
1189	4
1190	4
1191	3
1192	10
1193	13
1194	3
1195	3
1196	11
1197	12
1198	4
1199	3
1200	11
1201	4
1202	3
1203	13
1204	13
1205	3
1206	13
1207	4
1208	11
1209	1
1210	11
1211	13
1212	13
1213	3
1214	11
1215	3
1216	13
1217	3
1218	5
1219	11
1220	3
1221	13
1222	3
1223	13
1224	3
1225	3
1226	11
1227	4
1228	4
1229	11
1230	3
1231	3
1232	11
1233	13
1234	1
1235	13
1236	5
1237	11
1238	3
1239	11
1240	9
1241	10
1242	13
1243	4
1244	4
1245	4
1246	4
1247	11
1248	6
1249	3
1250	3
1251	3
1252	6
1253	3
1254	11
1255	5
1256	11
1257	1
1258	3
1259	11
1260	1
1261	13
1262	11
1263	3
1264	4
1265	3
1266	11
1267	3
1268	11
1269	11
1270	13
1271	3
1272	13
1273	11
1274	9
1275	11
1276	3
1277	3
1278	11
1279	3
1280	5
1281	1
1282	3
1283	3
1284	3
1285	4
1286	0
1287	11
1288	8
1289	13
1290	9
1291	11
1292	8
1293	13
1294	13
1295	3
1296	4
1297	3
1298	13
1299	3
1300	4
1301	11
1302	1
1303	3
1304	1
1305	11
1306	3
1307	3
1308	3
1309	1
1310	1
1311	3
1312	3
1313	3
1314	3
1315	11
1316	3
1317	3
1318	4
1319	3
1320	13
1321	13
1322	13
1323	4
1324	3
1325	3
1326	2
1327	11
1328	3
1329	3
1330	3
1331	3
1332	3
1333	3
1334	3
1335	3
1336	3
1337	3
1338	9
1339	4
1340	4
1341	3
1342	3
1343	5
1344	11
1345	4
1346	3
1347	11
1348	3
1349	6
1350	13
1351	9
1352	3
1353	3
1354	5
1355	3
1356	3
1357	11
1358	5
1359	3
1360	3
1361	3
1362	4
1363	13
1364	9
1365	3
1366	3
1367	12
1368	0
1369	3
1370	3
1371	3
1372	3
1373	3
1374	11
1375	1
1376	10
1377	11
1378	3
1379	3
1380	1
1381	3
1382	13
1383	3
1384	13
1385	13
1386	3
1387	3
1388	13
1389	3
1390	3
1391	3
1392	4
1393	3
1394	3
1395	3
1396	1
1397	11
1398	3
1399	3
1400	1
1401	3
1402	3
1403	3
1404	13
1405	3
1406	13
1407	3
1408	3
1409	3
1410	6
1411	3
1412	13
1413	3
1414	3
1415	3
1416	4
1417	13
1418	3
1419	3
1420	3
1421	3
1422	3
1423	3
1424	13
1425	3
1426	3
1427	11
1428	3
1429	11
1430	3
1431	3
1432	3
1433	3
1434	13
1435	3
1436	11
1437	3
1438	3
1439	3
1440	8
1441	3
1442	3
1443	1
1444	4
1445	3
1446	3
1447	3
1448	3
1449	3
1450	11
1451	1
1452	3
1453	4
1454	3
1455	3
1456	3
1457	3
1458	3
1459	13
1460	11
1461	11
1462	3
1463	3
1464	3
1465	8
1466	3
1467	13
1468	3
1469	3
1470	11
1471	3
1472	3
1473	13
1474	13
1475	13
1476	3
1477	1
1478	13
1479	11
1480	1
1481	13
1482	3
1483	3
1484	4
1485	13
1486	3
1487	6
1488	11
1489	1
1490	11
1491	11
1492	12
1493	11
1494	12
1495	13
1496	11
1497	4
1498	11
1499	11
1500	11
1501	3
1502	3
1503	3
1504	11
1505	3
1506	3
1507	11
1508	6
1509	4
1510	4
1511	4
1512	7
1513	0
1514	4
1515	3
1516	3
1517	11
1518	1
1519	13
1520	3
1521	4
1522	3
1523	3
1524	3
1525	3
1526	13
1527	3
1528	4
1529	4
1530	3
1531	13
1532	11
1533	11
1534	3
1535	12
1536	6
1537	13
1538	3
1539	3
1540	13
1541	3
1542	3
1543	11
1544	3
1545	3
1546	11
1547	11
1548	3
1549	11
1550	3
1551	11
1552	3
1553	13
1554	11
1555	12
1556	11
1557	13
1558	13
1559	3
1560	3
1561	13
1562	13
1563	11
1564	3
1565	13
1566	1
1567	13
1568	3
1569	11
1570	13
1571	11
1572	13
1573	11
1574	3
1575	3
1576	1
1577	11
1578	3
1579	11
1580	3
1581	1
1582	11
1583	3
1584	13
1585	1
1586	11
1587	13
1588	11
1589	3
1590	11
1591	3
1592	3
1593	4
1594	3
1595	11
1596	4
1597	11
1598	13
1599	3
1600	4
1601	4
1602	13
1603	4
1604	3
1605	3
1606	3
1607	13
1608	6
1609	3
1610	1
1611	13
1612	13
1613	3
1614	11
1615	3
1616	3
1617	13
1618	3
1619	12
1620	6
1621	13
1622	3
1623	8
1624	3
1625	13
1626	5
1627	13
1628	3
1629	4
1630	3
1631	1
1632	13
1633	5
1634	13
1635	3
1636	1
1637	9
1638	3
1639	1
1640	3
1641	13
1642	5
1643	13
1644	5
1645	1
1646	3
1647	3
1648	11
1649	13
1650	11
1651	3
1652	6
1653	3
1654	13
1655	3
1656	3
1657	6
1658	3
1659	13
1660	11
1661	5
1662	3
1663	3
1664	3
1665	6
1666	1
1667	13
1668	4
1669	1
1670	1
1671	4
1672	3
1673	3
1674	1
1675	3
1676	4
1677	1
1678	0
1679	1
1680	3
1681	3
1682	11
1683	3
1684	6
1685	6
1686	3
1687	13
1688	3
1689	3
1690	11
1691	3
1692	3
1693	3
1694	6
1695	0
1696	1
1697	3
1698	13
1699	3
1700	1
1701	13
1702	3
1703	3
1704	3
1705	5
1706	13
1707	3
1708	3
1709	3
1710	3
1711	3
1712	13
1713	3
1714	11
1715	3
1716	13
1717	3
1718	6
1719	3
1720	3
1721	3
1722	3
1723	13
1724	3
1725	3
1726	6
1727	3
1728	12
1729	3
1730	3
1731	3
1732	3
1733	6
1734	4
1735	3
1736	5
1737	3
1738	3
1739	3
1740	3
1741	11
1742	3
1743	3
1744	3
1745	3
1746	3
1747	3
1748	1
1749	12
1750	1
1751	3
1752	3
1753	5
1754	13
1755	3
1756	1
1757	1
1758	3
1759	3
1760	3
1761	13
1762	6
1763	5
1764	3
1765	11
1766	3
1767	3
1768	3
1769	3
1770	6
1771	3
1772	4
1773	3
1774	1
1775	3
1776	0
1777	3
1778	3
1779	5
1780	1
1781	3
1782	1
1783	1
1784	3
1785	5
1786	3
1787	3
1788	3
1789	11
1790	3
1791	1
1792	3
1793	3
1794	1
1795	6
1796	13
1797	3
1798	3
1799	3
1800	3
1801	3
1802	3
1803	11
1804	3
1805	4
1806	3
1807	11
1808	3
1809	3
1810	4
1811	4
1812	3
1813	4
1814	1
1815	11
1816	4
1817	11
1818	11
1819	1
1820	3
1821	11
1822	3
1823	11
1824	4
1825	11
1826	11
1827	11
1828	13
1829	3
1830	4
1831	11
1832	3
1833	1
1834	11
1835	5
1836	11
1837	3
1838	4
1839	11
1840	3
1841	4
1842	13
1843	3
1844	4
1845	3
1846	11
1847	13
1848	3
1849	13
1850	3
1851	5
1852	3
1853	4
1854	9
1855	1
1856	11
1857	3
1858	3
1859	3
1860	3
1861	3
1862	3
1863	3
1864	5
1865	12
1866	3
1867	13
1868	3
1869	3
1870	3
1871	4
1872	3
1873	13
1874	5
1875	11
1876	10
1877	4
1878	4
1879	3
1880	3
1881	3
1882	4
1883	13
1884	13
1885	13
1886	3
1887	13
1888	11
1889	11
1890	3
1891	11
1892	13
1893	1
1894	13
1895	13
1896	1
1897	13
1898	13
1899	13
1900	3
1901	3
1902	3
1903	3
1904	3
1905	8
1906	3
1907	3
1908	3
1909	13
1910	11
1911	3
1912	11
1913	6
1914	8
1915	13
1916	1
1917	3
1918	3
1919	11
1920	11
1921	4
1922	3
1923	3
1924	3
1925	3
1926	4
1927	13
1928	4
1929	8
1930	3
1931	3
1932	11
1933	3
1934	1
1935	13
1936	3
1937	13
1938	3
1939	4
1940	3
1941	8
1942	3
1943	3
1944	3
1945	3
1946	1
1947	12
1948	3
1949	13
1950	11
1951	4
1952	3
1953	3
1954	3
1955	3
1956	3
1957	3
1958	3
1959	3
1960	3
1961	3
1962	3
1963	3
1964	3
1965	3
1966	5
1967	13
1968	1
1969	3
1970	3
1971	3
1972	13
1973	13
1974	1
1975	6
1976	13
1977	13
1978	13
1979	3
1980	3
1981	13
1982	4
1983	3
1984	3
1985	1
1986	3
1987	3
1988	1
1989	1
1990	3
1991	13
1992	3
1993	1
1994	4
1995	1
1996	3
1997	13
1998	3
1999	3
2000	3
2001	3
2002	3
2003	3
2004	3
2005	13
2006	13
2007	3
2008	13
2009	3
2010	8
2011	3
2012	13
2013	3
2014	3
2015	4
2016	3
2017	3
2018	3
2019	3
2020	3
2021	3
2022	11
2023	11
2024	7
2025	6
2026	3
2027	1
2028	3
2029	0
2030	13
2031	5
2032	13
2033	3
2034	3
2035	3
2036	11
2037	3
2038	1
2039	3
2040	3
2041	3
2042	4
2043	11
2044	11
2045	3
2046	1
2047	3
2048	3
2049	13
2050	11
2051	3
2052	11
2053	3
2054	13
2055	3
2056	3
2057	13
2058	4
2059	1
2060	3
2061	3
2062	4
2063	1
2064	11
2065	11
2066	11
2067	4
2068	3
2069	1
2070	4
2071	1
2072	4
2073	11
2074	11
2075	4
2076	11
2077	13
2078	3
2079	11
2080	11
2081	13
2082	11
2083	3
2084	3
2085	6
2086	13
2087	4
2088	4
2089	11
2090	11
2091	13
2092	13
2093	5
2094	1
2095	1
2096	1
2097	1
2098	6
2099	3
2100	3
2101	4
2102	3
2103	3
2104	3
2105	11
2106	11
2107	4
2108	3
2109	4
2110	4
2111	3
2112	3
2113	1
2114	9
2115	4
2116	3
2117	11
2118	1
2119	3
2120	11
2121	13
2122	4
2123	5
2124	3
2125	5
2126	7
2127	3
2128	13
2129	4
2130	12
2131	1
2132	1
2133	11
2134	3
2135	3
2136	3
2137	3
2138	4
2139	13
2140	3
2141	3
2142	3
2143	13
2144	4
2145	13
2146	3
2147	4
2148	3
2149	3
2150	3
2151	3
2152	3
2153	3
2154	3
2155	3
2156	13
2157	3
2158	3
2159	3
2160	13
2161	13
2162	13
2163	3
2164	3
2165	3
2166	4
2167	3
2168	3
2169	3
2170	3
2171	13
2172	3
2173	3
2174	9
2175	1
2176	5
2177	4
2178	3
2179	3
2180	4
2181	3
2182	3
2183	6
2184	3
2185	13
2186	3
2187	3
2188	3
2189	3
2190	3
2191	5
2192	13
2193	3
2194	13
2195	3
2196	13
2197	3
2198	3
2199	3
2200	1
2201	3
2202	11
2203	4
2204	3
2205	13
2206	3
2207	13
2208	3
2209	3
2210	3
2211	8
2212	13
2213	3
2214	3
2215	3
2216	3
2217	3
2218	3
2219	6
2220	3
2221	8
2222	3
2223	13
2224	3
2225	3
2226	8
2227	6
2228	3
2229	6
2230	3
2231	3
2232	3
2233	5
2234	1
2235	0
2236	6
2237	6
2238	11
2239	3
2240	3
2241	3
2242	1
2243	5
2244	13
2245	3
2246	3
2247	3
2248	3
2249	3
2250	5
2251	3
2252	11
2253	3
2254	4
2255	13
2256	3
2257	1
2258	3
2259	3
2260	4
2261	11
2262	11
2263	3
2264	3
2265	3
2266	11
2267	3
2268	3
2269	3
2270	4
2271	13
2272	13
2273	11
2274	1
2275	9
2276	11
2277	13
2278	3
2279	5
2280	13
2281	4
2282	13
2283	3
2284	11
2285	4
2286	13
2287	3
2288	3
2289	11
2290	3
2291	3
2292	3
2293	3
2294	3
2295	2
2296	3
2297	4
2298	0
2299	3
2300	5
2301	11
2302	0
2303	3
2304	13
2305	3
2306	11
2307	3
2308	3
2309	3
2310	11
2311	13
2312	3
2313	3
2314	3
2315	5
2316	4
2317	2
2318	3
2319	3
2320	3
2321	3
2322	3
2323	1
2324	5
2325	3
2326	3
2327	3
2328	11
2329	11
2330	13
2331	3
2332	11
2333	4
2334	4
2335	3
2336	11
2337	11
2338	3
2339	11
2340	3
2341	1
2342	3
2343	3
2344	13
2345	3
2346	3
2347	4
2348	3
2349	11
2350	1
2351	4
2352	13
2353	1
2354	3
2355	3
2356	13
2357	11
2358	4
2359	3
2360	12
2361	3
2362	6
2363	11
2364	11
2365	3
2366	5
2367	3
2368	11
2369	3
2370	3
2371	3
2372	3
2373	3
2374	3
2375	1
2376	3
2377	3
2378	0
2379	3
2380	13
2381	11
2382	13
2383	4
2384	3
2385	3
2386	13
2387	3
2388	3
2389	11
2390	0
2391	3
2392	6
2393	3
2394	3
2395	1
2396	3
2397	3
2398	5
2399	3
2400	3
2401	1
2402	3
2403	3
2404	3
2405	4
2406	4
2407	13
2408	3
2409	3
2410	4
2411	3
2412	1
2413	3
2414	3
2415	3
2416	11
2417	11
2418	3
2419	3
2420	1
2421	5
2422	0
2423	3
2424	3
2425	1
2426	3
2427	3
2428	3
2429	3
2430	12
2431	3
2432	3
2433	3
2434	3
2435	3
2436	13
2437	3
2438	1
2439	3
2440	3
2441	1
2442	13
2443	11
2444	3
2445	3
2446	1
2447	6
2448	11
2449	4
2450	3
2451	3
2452	1
2453	11
2454	3
2455	13
2456	3
2457	3
2458	4
2459	3
2460	3
2461	1
2462	3
2463	3
2464	3
2465	1
2466	5
2467	1
2468	1
2469	3
2470	4
2471	1
2472	4
2473	13
2474	3
2475	13
2476	4
2477	11
2478	13
2479	3
2480	3
2481	11
2482	4
2483	4
2484	3
2485	3
2486	1
2487	12
2488	3
2489	3
2490	3
2491	4
2492	3
2493	7
2494	3
2495	3
2496	3
2497	1
2498	4
2499	3
2500	11
2501	4
2502	4
2503	11
2504	13
2505	1
2506	13
2507	3
2508	4
2509	4
2510	3
2511	3
2512	13
2513	3
2514	1
2515	3
2516	3
2517	3
2518	11
2519	3
2520	4
2521	11
2522	3
2523	11
2524	3
2525	1
2526	3
2527	1
2528	3
2529	3
2530	3
2531	3
2532	11
2533	3
2534	3
2535	3
2536	11
2537	11
2538	3
2539	3
2540	3
2541	6
2542	4
2543	11
2544	3
2545	4
2546	3
2547	4
2548	11
2549	3
2550	13
2551	11
2552	6
2553	11
2554	11
2555	3
2556	9
2557	6
2558	3
2559	3
2560	10
2561	3
2562	13
2563	11
2564	11
2565	13
2566	13
2567	6
2568	12
2569	3
2570	3
2571	11
2572	13
2573	3
2574	3
2575	4
2576	3
2577	13
2578	3
2579	3
2580	3
2581	13
2582	3
2583	3
2584	3
2585	5
2586	3
2587	3
2588	3
2589	3
2590	4
2591	3
2592	3
2593	13
2594	3
2595	4
2596	3
2597	3
2598	3
2599	13
2600	3
2601	3
2602	3
2603	12
2604	13
2605	3
2606	13
2607	3
2608	11
2609	3
2610	1
2611	3
2612	1
2613	1
2614	3
2615	6
2616	0
2617	3
2618	3
2619	3
2620	5
2621	13
2622	3
2623	4
2624	13
2625	3
2626	3
2627	13
2628	1
2629	3
2630	3
2631	3
2632	3
2633	3
2634	6
2635	3
2636	4
2637	3
2638	3
2639	3
2640	3
2641	3
2642	3
2643	3
2644	13
2645	13
2646	3
2647	4
2648	3
2649	3
2650	3
2651	1
2652	3
2653	3
2654	13
2655	6
2656	3
2657	10
2658	3
2659	3
2660	6
2661	9
2662	13
2663	3
2664	3
2665	13
2666	3
2667	3
2668	3
2669	3
2670	12
2671	0
2672	4
2673	3
2674	3
2675	3
2676	3
2677	11
2678	3
2679	3
2680	11
2681	3
2682	3
2683	3
2684	1
2685	1
2686	11
2687	3
2688	5
2689	11
2690	3
2691	3
2692	4
2693	3
2694	12
2695	13
2696	3
2697	13
2698	13
2699	3
2700	3
2701	1
2702	13
2703	3
2704	4
2705	3
2706	13
2707	11
2708	4
2709	3
2710	3
2711	3
2712	11
2713	11
2714	3
2715	3
2716	3
2717	1
2718	3
2719	11
2720	3
2721	11
2722	13
2723	5
2724	4
2725	11
2726	4
2727	4
2728	3
2729	3
2730	3
2731	3
2732	11
2733	11
2734	4
2735	3
2736	3
2737	3
2738	4
2739	11
2740	4
2741	6
2742	3
2743	11
2744	1
2745	3
2746	3
2747	3
2748	3
2749	11
2750	4
2751	13
2752	13
2753	3
2754	3
2755	12
2756	3
2757	3
2758	13
2759	3
2760	11
2761	3
2762	13
2763	3
2764	3
2765	13
2766	11
2767	11
2768	1
2769	11
2770	3
2771	3
2772	3
2773	3
2774	3
2775	4
2776	1
2777	3
2778	3
2779	13
2780	3
2781	1
2782	11
2783	1
2784	3
2785	3
2786	4
2787	11
2788	13
2789	1
2790	13
2791	3
2792	3
2793	13
2794	3
2795	3
2796	3
2797	13
2798	3
2799	3
2800	3
2801	3
2802	13
2803	8
2804	3
2805	3
2806	3
2807	3
2808	11
2809	3
2810	1
2811	3
2812	3
2813	11
2814	13
2815	11
2816	1
2817	3
2818	3
2819	13
2820	3
2821	13
2822	3
2823	11
2824	8
2825	1
2826	11
2827	3
2828	3
2829	3
2830	11
2831	3
2832	3
2833	13
2834	3
2835	4
2836	3
2837	3
2838	13
2839	3
2840	3
2841	3
2842	13
2843	4
2844	1
2845	3
2846	1
2847	3
2848	3
2849	3
2850	3
2851	3
2852	3
2853	3
2854	13
2855	3
2856	3
2857	3
2858	6
2859	1
2860	13
2861	3
2862	4
2863	3
2864	4
2865	3
2866	13
2867	13
2868	8
2869	3
2870	3
2871	3
2872	3
2873	12
2874	3
2875	3
2876	13
2877	13
2878	13
2879	3
2880	3
2881	8
2882	3
2883	13
2884	3
2885	3
2886	3
2887	3
2888	6
2889	3
2890	3
2891	1
2892	3
2893	5
2894	3
2895	3
2896	3
2897	3
2898	3
2899	3
2900	3
2901	13
2902	3
2903	3
2904	3
2905	3
2906	13
2907	4
2908	3
2909	6
2910	0
2911	3
2912	3
2913	13
2914	6
2915	3
2916	3
2917	3
2918	3
2919	5
2920	3
2921	3
2922	3
2923	3
2924	1
2925	3
2926	3
2927	3
2928	3
2929	12
2930	13
2931	3
2932	3
2933	3
2934	3
2935	3
2936	3
2937	11
2938	3
2939	13
2940	3
2941	6
2942	3
2943	11
2944	3
2945	11
2946	3
2947	11
2948	11
2949	3
2950	6
2951	11
2952	3
2953	3
2954	13
2955	4
2956	13
2957	3
2958	3
2959	6
2960	3
2961	3
2962	0
2963	4
2964	4
2965	3
2966	3
2967	1
2968	11
2969	13
2970	3
2971	8
2972	11
2973	3
2974	3
2975	11
2976	3
2977	3
2978	3
2979	3
2980	3
2981	3
2982	3
2983	13
2984	3
2985	3
2986	3
2987	11
2988	11
2989	1
2990	11
2991	3
2992	3
2993	4
2994	4
2995	5
2996	11
2997	3
2998	3
2999	11
